timestamp,hostname,os,cpu_percent,memory_total,memory_used,memory_free,memory_used_percent,disk_total,disk_used,disk_free,disk_used_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,open_ports,read_bytes,write_bytes
2026-05-31T17:46:46+05:30,LAPTOP-F0GM9FUB,windows,43.71,16876888064,12694196224,4182691840,75.00,510830571520,205466234880,305364336640,40.22,229845182,664566646,232381,585752,27,269236357120,208949453824
2026-05-31T17:47:46+05:30,LAPTOP-F0GM9FUB,windows,45.95,16876888064,12608569344,4268318720,74.00,510830571520,205463920640,305366650880,40.22,230490730,665018696,233378,586819,27,269249216512,208962798592
